system,T,seed,task,variant,has_tag,ctx_tokens,success,hit1,rr,latency_ms,cost_usd
MCP,10000,4,task_023::clean,clean,1,706487,0.0,0.0,0.0,3.5672999947564676,5.2986525
SYNAPSE,10000,4,task_023::perturbed_0,perturbed_0,0,958,0.0,0.0,0.0,3.8677999982610345,0.007185
MCP,10000,4,task_023::perturbed_0,perturbed_0,0,706487,0.0,0.0,0.0,2.977299998747185,5.2986525
SYNAPSE,10000,4,task_023::perturbed_1,perturbed_1,1,961,0.0,0.0,0.0,14.077200001338497,0.0072075
MCP,10000,4,task_023::perturbed_1,perturbed_1,1,706487,0.0,0.0,0.0,3.257000003941357,5.2986525
SYNAPSE,10000,4,task_024::clean,clean,1,961,1.0,1.0,1.0,14.383000001544133,0.0072075
MCP,10000,4,task_024::clean,clean,1,706487,0.0,0.0,0.0,3.2082999969134107,5.2986525
SYNAPSE,10000,4,task_024::perturbed_0,perturbed_0,0,960,0.0,0.0,0.0,4.058499995153397,0.007200000000000001
MCP,10000,4,task_024::perturbed_0,perturbed_0,0,706487,0.0,0.0,0.0,3.8326999929267913,5.2986525
SYNAPSE,10000,4,task_024::perturbed_1,perturbed_1,1,964,1.0,1.0,1.0,15.166500001214445,0.00723
MCP,10000,4,task_024::perturbed_1,perturbed_1,1,706487,0.0,0.0,0.0,3.9529000059701502,5.2986525
SYNAPSE,10000,4,task_025::clean,clean,1,999,1.0,1.0,1.0,6.492600005003624,0.007492500000000001
MCP,10000,4,task_025::clean,clean,1,706487,0.0,0.0,0.0,5.141299989190884,5.2986525
SYNAPSE,10000,4,task_025::perturbed_0,perturbed_0,0,995,0.0,0.0,0.0,3.7134000012883916,0.0074625
MCP,10000,4,task_025::perturbed_0,perturbed_0,0,706487,0.0,0.0,0.0,12.13649999408517,5.2986525
SYNAPSE,10000,4,task_025::perturbed_1,perturbed_1,1,988,1.0,1.0,1.0,12.080600004992448,0.007410000000000001
MCP,10000,4,task_025::perturbed_1,perturbed_1,1,706487,0.0,0.0,0.0,3.332899999804795,5.2986525
SYNAPSE,10000,4,task_026::clean,clean,1,1007,1.0,1.0,1.0,15.942400001222268,0.0075525
MCP,10000,4,task_026::clean,clean,1,706487,0.0,0.0,0.0,4.375699994852766,5.2986525
SYNAPSE,10000,4,task_026::perturbed_0,perturbed_0,1,1007,1.0,1.0,1.0,14.326300006359816,0.0075525
MCP,10000,4,task_026::perturbed_0,perturbed_0,1,706487,0.0,0.0,0.0,3.7715999933425337,5.2986525
SYNAPSE,10000,4,task_026::perturbed_1,perturbed_1,1,1007,1.0,1.0,1.0,11.648600004264154,0.0075525
MCP,10000,4,task_026::perturbed_1,perturbed_1,1,706487,0.0,0.0,0.0,3.640299997641705,5.2986525
SYNAPSE,10000,4,task_027::clean,clean,1,967,1.0,1.0,1.0,14.643999995314516,0.0072525
MCP,10000,4,task_027::clean,clean,1,706487,0.0,0.0,0.0,3.087499993853271,5.2986525
SYNAPSE,10000,4,task_027::perturbed_0,perturbed_0,0,679,0.0,0.0,0.0,6.787299993447959,0.005092500000000001
MCP,10000,4,task_027::perturbed_0,perturbed_0,0,706487,0.0,0.0,0.0,3.0670999985886738,5.2986525
SYNAPSE,10000,4,task_027::perturbed_1,perturbed_1,1,679,0.0,0.0,0.0,15.681999997468665,0.005092500000000001
MCP,10000,4,task_027::perturbed_1,perturbed_1,1,706487,0.0,0.0,0.0,4.012599994894117,5.2986525
SYNAPSE,10000,4,task_028::clean,clean,1,967,1.0,1.0,1.0,16.690500007825904,0.0072525
MCP,10000,4,task_028::clean,clean,1,706487,0.0,0.0,0.0,3.756000005523674,5.2986525
SYNAPSE,10000,4,task_028::perturbed_0,perturbed_0,1,974,1.0,0.0,0.3333333333333333,14.616500004194677,0.007305000000000001
MCP,10000,4,task_028::perturbed_0,perturbed_0,1,706487,0.0,0.0,0.0,3.3995999983744696,5.2986525
SYNAPSE,10000,4,task_028::perturbed_1,perturbed_1,0,967,0.0,0.0,0.0,3.470100011327304,0.0072525
MCP,10000,4,task_028::perturbed_1,perturbed_1,0,706487,0.0,0.0,0.0,3.299400006653741,5.2986525
SYNAPSE,10000,4,task_029::clean,clean,1,964,1.0,1.0,1.0,14.664700007415377,0.00723
MCP,10000,4,task_029::clean,clean,1,706487,0.0,0.0,0.0,1.298500006669201,5.2986525
SYNAPSE,10000,4,task_029::perturbed_0,perturbed_0,1,964,1.0,1.0,1.0,20.538400000077672,0.00723
MCP,10000,4,task_029::perturbed_0,perturbed_0,1,706487,0.0,0.0,0.0,3.3342999959131703,5.2986525
SYNAPSE,10000,4,task_029::perturbed_1,perturbed_1,1,972,1.0,1.0,1.0,19.4675999955507,0.0072900000000000005
MCP,10000,4,task_029::perturbed_1,perturbed_1,1,706487,0.0,0.0,0.0,3.233600000385195,5.2986525
SYNAPSE,10000,5,task_000::clean,clean,1,1005,1.0,1.0,1.0,6.779599993024021,0.007537500000000001
MCP,10000,5,task_000::clean,clean,1,706663,0.0,0.0,0.0,5.796500001451932,5.299972500000001
SYNAPSE,10000,5,task_000::perturbed_0,perturbed_0,1,1003,1.0,1.0,1.0,8.816799992928281,0.0075225000000000005
MCP,10000,5,task_000::perturbed_0,perturbed_0,1,706663,0.0,0.0,0.0,3.3141000021714717,5.299972500000001
SYNAPSE,10000,5,task_000::perturbed_1,perturbed_1,1,991,1.0,0.0,0.5,7.3342999967280775,0.007432500000000001
MCP,10000,5,task_000::perturbed_1,perturbed_1,1,706663,0.0,0.0,0.0,3.7606999976560473,5.299972500000001
SYNAPSE,10000,5,task_001::clean,clean,1,991,1.0,1.0,1.0,12.476400006562471,0.007432500000000001
MCP,10000,5,task_001::clean,clean,1,706663,0.0,0.0,0.0,3.1316999957198277,5.299972500000001
SYNAPSE,10000,5,task_001::perturbed_0,perturbed_0,1,993,1.0,0.0,0.5,10.715199998230673,0.007447500000000001
MCP,10000,5,task_001::perturbed_0,perturbed_0,1,706663,0.0,0.0,0.0,3.534700008458458,5.299972500000001
SYNAPSE,10000,5,task_001::perturbed_1,perturbed_1,1,991,1.0,1.0,1.0,11.946799990255386,0.007432500000000001
MCP,10000,5,task_001::perturbed_1,perturbed_1,1,706663,0.0,0.0,0.0,5.451199991512112,5.299972500000001
SYNAPSE,10000,5,task_002::clean,clean,1,982,1.0,1.0,1.0,15.145599987590685,0.007365000000000001
MCP,10000,5,task_002::clean,clean,1,706663,0.0,0.0,0.0,4.82699999702163,5.299972500000001
SYNAPSE,10000,5,task_002::perturbed_0,perturbed_0,0,974,0.0,0.0,0.0,4.95970000338275,0.007305000000000001
MCP,10000,5,task_002::perturbed_0,perturbed_0,0,706663,0.0,0.0,0.0,3.9320000068983063,5.299972500000001
SYNAPSE,10000,5,task_002::perturbed_1,perturbed_1,0,976,0.0,0.0,0.0,4.761299991514534,0.007320000000000001
MCP,10000,5,task_002::perturbed_1,perturbed_1,0,706663,0.0,0.0,0.0,6.990800000494346,5.299972500000001
SYNAPSE,10000,5,task_003::clean,clean,1,965,1.0,1.0,1.0,30.58710000186693,0.007237500000000001
MCP,10000,5,task_003::clean,clean,1,706663,0.0,0.0,0.0,5.745100002968684,5.299972500000001
SYNAPSE,10000,5,task_003::perturbed_0,perturbed_0,1,965,1.0,1.0,1.0,19.992600005934946,0.007237500000000001
MCP,10000,5,task_003::perturbed_0,perturbed_0,1,706663,0.0,0.0,0.0,6.863499991595745,5.299972500000001
SYNAPSE,10000,5,task_003::perturbed_1,perturbed_1,1,965,1.0,0.0,0.3333333333333333,17.852699995273724,0.007237500000000001
MCP,10000,5,task_003::perturbed_1,perturbed_1,1,706663,0.0,0.0,0.0,3.562099998816848,5.299972500000001
SYNAPSE,10000,5,task_004::clean,clean,1,988,1.0,1.0,1.0,18.50869999907445,0.007410000000000001
MCP,10000,5,task_004::clean,clean,1,706663,0.0,0.0,0.0,3.582499994081445,5.299972500000001
SYNAPSE,10000,5,task_004::perturbed_0,perturbed_0,0,963,0.0,0.0,0.0,5.863200000021607,0.007222500000000001
MCP,10000,5,task_004::perturbed_0,perturbed_0,0,706663,0.0,0.0,0.0,4.881700006080791,5.299972500000001
SYNAPSE,10000,5,task_004::perturbed_1,perturbed_1,1,988,1.0,1.0,1.0,16.443999993498437,0.007410000000000001
MCP,10000,5,task_004::perturbed_1,perturbed_1,1,706663,0.0,0.0,0.0,3.4068999957526103,5.299972500000001
SYNAPSE,10000,5,task_005::clean,clean,1,1000,1.0,1.0,1.0,7.076499998220243,0.007500000000000001
MCP,10000,5,task_005::clean,clean,1,706663,0.0,0.0,0.0,3.2324999920092523,5.299972500000001
SYNAPSE,10000,5,task_005::perturbed_0,perturbed_0,1,996,1.0,1.0,1.0,6.872899990412407,0.007470000000000001
MCP,10000,5,task_005::perturbed_0,perturbed_0,1,706663,0.0,0.0,0.0,3.337800008011982,5.299972500000001
SYNAPSE,10000,5,task_005::perturbed_1,perturbed_1,1,996,1.0,1.0,1.0,17.60690000082832,0.007470000000000001
MCP,10000,5,task_005::perturbed_1,perturbed_1,1,706663,0.0,0.0,0.0,3.020999996806495,5.299972500000001
SYNAPSE,10000,5,task_006::clean,clean,1,987,1.0,1.0,1.0,11.529600000358187,0.0074025
MCP,10000,5,task_006::clean,clean,1,706663,0.0,0.0,0.0,3.094200001214631,5.299972500000001
SYNAPSE,10000,5,task_006::perturbed_0,perturbed_0,1,998,1.0,0.0,0.5,12.096000005840324,0.007485
MCP,10000,5,task_006::perturbed_0,perturbed_0,1,706663,0.0,0.0,0.0,4.7781000030227005,5.299972500000001
SYNAPSE,10000,5,task_006::perturbed_1,perturbed_1,1,993,0.0,0.0,0.0,18.888800012064166,0.007447500000000001
MCP,10000,5,task_006::perturbed_1,perturbed_1,1,706663,0.0,0.0,0.0,3.2624000014038756,5.299972500000001
SYNAPSE,10000,5,task_007::clean,clean,1,963,1.0,1.0,1.0,18.367800003034063,0.007222500000000001
MCP,10000,5,task_007::clean,clean,1,706663,0.0,0.0,0.0,3.591700005927123,5.299972500000001
SYNAPSE,10000,5,task_007::perturbed_0,perturbed_0,0,967,1.0,0.0,0.3333333333333333,3.071500002988614,0.0072525
MCP,10000,5,task_007::perturbed_0,perturbed_0,0,706663,0.0,0.0,0.0,3.611099993577227,5.299972500000001
SYNAPSE,10000,5,task_007::perturbed_1,perturbed_1,1,963,1.0,0.0,0.3333333333333333,14.08870000159368,0.007222500000000001
MCP,10000,5,task_007::perturbed_1,perturbed_1,1,706663,0.0,0.0,0.0,3.1490999972447753,5.299972500000001
SYNAPSE,10000,5,task_008::clean,clean,1,979,1.0,1.0,1.0,14.363900001626462,0.007342500000000001
MCP,10000,5,task_008::clean,clean,1,706663,0.0,0.0,0.0,3.038599999854341,5.299972500000001
SYNAPSE,10000,5,task_008::perturbed_0,perturbed_0,0,984,0.0,0.0,0.0,4.503700009081513,0.00738
MCP,10000,5,task_008::perturbed_0,perturbed_0,0,706663,0.0,0.0,0.0,3.272100002504885,5.299972500000001
SYNAPSE,10000,5,task_008::perturbed_1,perturbed_1,1,981,1.0,1.0,1.0,13.948300009360537,0.0073575
MCP,10000,5,task_008::perturbed_1,perturbed_1,1,706663,0.0,0.0,0.0,3.6257000028854236,5.299972500000001
SYNAPSE,10000,5,task_009::clean,clean,1,975,1.0,1.0,1.0,17.039799990016036,0.0073125
MCP,10000,5,task_009::clean,clean,1,706663,0.0,0.0,0.0,6.083799991756678,5.299972500000001
SYNAPSE,10000,5,task_009::perturbed_0,perturbed_0,1,990,1.0,1.0,1.0,18.295899993972853,0.007425
MCP,10000,5,task_009::perturbed_0,perturbed_0,1,706663,0.0,0.0,0.0,3.0630999972345307,5.299972500000001
SYNAPSE,10000,5,task_009::perturbed_1,perturbed_1,0,986,0.0,0.0,0.0,3.833800001302734,0.0073950000000000005
MCP,10000,5,task_009::perturbed_1,perturbed_1,0,706663,0.0,0.0,0.0,3.4760999988066033,5.299972500000001
SYNAPSE,10000,5,task_010::clean,clean,1,990,1.0,1.0,1.0,6.931199997779913,0.007425
MCP,10000,5,task_010::clean,clean,1,706663,0.0,0.0,0.0,3.068100006203167,5.299972500000001
SYNAPSE,10000,5,task_010::perturbed_0,perturbed_0,1,990,1.0,1.0,1.0,8.954499993706122,0.007425
MCP,10000,5,task_010::perturbed_0,perturbed_0,1,706663,0.0,0.0,0.0,3.2054999901447445,5.299972500000001
SYNAPSE,10000,5,task_010::perturbed_1,perturbed_1,1,990,1.0,1.0,1.0,8.666099995025434,0.007425
MCP,10000,5,task_010::perturbed_1,perturbed_1,1,706663,0.0,0.0,0.0,4.294600003049709,5.299972500000001
SYNAPSE,10000,5,task_011::clean,clean,1,991,1.0,1.0,1.0,21.40380001219455,0.007432500000000001
MCP,10000,5,task_011::clean,clean,1,706663,0.0,0.0,0.0,3.1922000052873045,5.299972500000001
SYNAPSE,10000,5,task_011::perturbed_0,perturbed_0,0,988,0.0,0.0,0.0,6.103399995481595,0.007410000000000001
MCP,10000,5,task_011::perturbed_0,perturbed_0,0,706663,0.0,0.0,0.0,4.964399995515123,5.299972500000001
SYNAPSE,10000,5,task_011::perturbed_1,perturbed_1,0,986,1.0,0.0,0.16666666666666666,5.7490000035613775,0.0073950000000000005
MCP,10000,5,task_011::perturbed_1,perturbed_1,0,706663,0.0,0.0,0.0,4.202299998723902,5.299972500000001
SYNAPSE,10000,5,task_012::clean,clean,1,984,1.0,1.0,1.0,16.06640001409687,0.00738
MCP,10000,5,task_012::clean,clean,1,706663,0.0,0.0,0.0,6.250299993553199,5.299972500000001
SYNAPSE,10000,5,task_012::perturbed_0,perturbed_0,1,984,1.0,1.0,1.0,15.142500007641502,0.00738
MCP,10000,5,task_012::perturbed_0,perturbed_0,1,706663,0.0,0.0,0.0,4.337799997301772,5.299972500000001
SYNAPSE,10000,5,task_012::perturbed_1,perturbed_1,0,985,0.0,0.0,0.0,5.90350000129547,0.007387500000000001
MCP,10000,5,task_012::perturbed_1,perturbed_1,0,706663,0.0,0.0,0.0,6.366300003719516,5.299972500000001
SYNAPSE,10000,5,task_013::clean,clean,1,988,1.0,1.0,1.0,22.06350000051316,0.007410000000000001
MCP,10000,5,task_013::clean,clean,1,706663,0.0,0.0,0.0,2.9784999933326617,5.299972500000001
SYNAPSE,10000,5,task_013::perturbed_0,perturbed_0,1,988,1.0,1.0,1.0,15.87400000425987,0.007410000000000001
MCP,10000,5,task_013::perturbed_0,perturbed_0,1,706663,0.0,0.0,0.0,3.8601000123890117,5.299972500000001
SYNAPSE,10000,5,task_013::perturbed_1,perturbed_1,1,982,1.0,1.0,1.0,17.404800004442222,0.007365000000000001
MCP,10000,5,task_013::perturbed_1,perturbed_1,1,706663,0.0,0.0,0.0,3.3887999888975173,5.299972500000001
SYNAPSE,10000,5,task_014::clean,clean,1,1006,1.0,1.0,1.0,14.900000009220093,0.0075450000000000005
MCP,10000,5,task_014::clean,clean,1,706663,1.0,1.0,1.0,3.6063000006834045,5.299972500000001
SYNAPSE,10000,5,task_014::perturbed_0,perturbed_0,0,1008,0.0,0.0,0.0,3.6177000001771376,0.007560000000000001
MCP,10000,5,task_014::perturbed_0,perturbed_0,0,706663,1.0,0.0,0.5,3.7413999962154776,5.299972500000001
SYNAPSE,10000,5,task_014::perturbed_1,perturbed_1,1,1006,1.0,1.0,1.0,14.767000000574626,0.0075450000000000005
MCP,10000,5,task_014::perturbed_1,perturbed_1,1,706663,1.0,1.0,1.0,2.9869000136386603,5.299972500000001
SYNAPSE,10000,5,task_015::clean,clean,1,997,1.0,1.0,1.0,7.601000004797243,0.007477500000000001
MCP,10000,5,task_015::clean,clean,1,706663,0.0,0.0,0.0,3.203100000973791,5.299972500000001
SYNAPSE,10000,5,task_015::perturbed_0,perturbed_0,0,992,0.0,0.0,0.0,3.4675000060815364,0.00744
MCP,10000,5,task_015::perturbed_0,perturbed_0,0,706663,0.0,0.0,0.0,2.8762000001734123,5.299972500000001
SYNAPSE,10000,5,task_015::perturbed_1,perturbed_1,1,992,1.0,1.0,1.0,7.265199994435534,0.00744
MCP,10000,5,task_015::perturbed_1,perturbed_1,1,706663,0.0,0.0,0.0,3.803100000368431,5.299972500000001
SYNAPSE,10000,5,task_016::clean,clean,1,994,1.0,1.0,1.0,6.730599998263642,0.007455000000000001
MCP,10000,5,task_016::clean,clean,1,706663,0.0,0.0,0.0,1.5750000020489097,5.299972500000001
SYNAPSE,10000,5,task_016::perturbed_0,perturbed_0,1,1009,1.0,0.0,0.5,15.997299997252412,0.0075675000000000004
MCP,10000,5,task_016::perturbed_0,perturbed_0,1,706663,0.0,0.0,0.0,3.6579000006895512,5.299972500000001
SYNAPSE,10000,5,task_016::perturbed_1,perturbed_1,0,982,0.0,0.0,0.0,4.514700005529448,0.007365000000000001
MCP,10000,5,task_016::perturbed_1,perturbed_1,0,706663,0.0,0.0,0.0,3.882699995301664,5.299972500000001
SYNAPSE,10000,5,task_017::clean,clean,1,1001,1.0,1.0,1.0,17.141000003903173,0.0075075
MCP,10000,5,task_017::clean,clean,1,706663,0.0,0.0,0.0,6.900399996084161,5.299972500000001
SYNAPSE,10000,5,task_017::perturbed_0,perturbed_0,1,1001,1.0,1.0,1.0,19.36819999536965,0.0075075
MCP,10000,5,task_017::perturbed_0,perturbed_0,1,706663,0.0,0.0,0.0,10.185599996475503,5.299972500000001
SYNAPSE,10000,5,task_017::perturbed_1,perturbed_1,0,996,0.0,0.0,0.0,8.0792999942787,0.007470000000000001
MCP,10000,5,task_017::perturbed_1,perturbed_1,0,706663,0.0,0.0,0.0,3.908600003342144,5.299972500000001
SYNAPSE,10000,5,task_018::clean,clean,1,960,1.0,1.0,1.0,17.7034999942407,0.007200000000000001
MCP,10000,5,task_018::clean,clean,1,706663,0.0,0.0,0.0,5.991000012727454,5.299972500000001
SYNAPSE,10000,5,task_018::perturbed_0,perturbed_0,0,958,0.0,0.0,0.0,3.6162000033073127,0.007185
MCP,10000,5,task_018::perturbed_0,perturbed_0,0,706663,0.0,0.0,0.0,3.094200001214631,5.299972500000001
SYNAPSE,10000,5,task_018::perturbed_1,perturbed_1,0,679,0.0,0.0,0.0,4.989900000509806,0.005092500000000001
MCP,10000,5,task_018::perturbed_1,perturbed_1,0,706663,0.0,0.0,0.0,3.5112999903503805,5.299972500000001
SYNAPSE,10000,5,task_019::clean,clean,1,969,1.0,1.0,1.0,15.481800000998192,0.0072675000000000005
MCP,10000,5,task_019::clean,clean,1,706663,0.0,0.0,0.0,5.108099998324178,5.299972500000001
SYNAPSE,10000,5,task_019::perturbed_0,perturbed_0,1,969,1.0,1.0,1.0,28.548599992063828,0.0072675000000000005
MCP,10000,5,task_019::perturbed_0,perturbed_0,1,706663,0.0,0.0,0.0,6.072399992262945,5.299972500000001
SYNAPSE,10000,5,task_019::perturbed_1,perturbed_1,0,974,0.0,0.0,0.0,4.2421999969519675,0.007305000000000001
MCP,10000,5,task_019::perturbed_1,perturbed_1,0,706663,0.0,0.0,0.0,3.7032000109320506,5.299972500000001
SYNAPSE,10000,5,task_020::clean,clean,1,994,1.0,1.0,1.0,8.68219998665154,0.007455000000000001
MCP,10000,5,task_020::clean,clean,1,706663,0.0,0.0,0.0,4.433000009157695,5.299972500000001
SYNAPSE,10000,5,task_020::perturbed_0,perturbed_0,1,994,1.0,1.0,1.0,8.26440000673756,0.007455000000000001
MCP,10000,5,task_020::perturbed_0,perturbed_0,1,706663,0.0,0.0,0.0,3.364399992278777,5.299972500000001
SYNAPSE,10000,5,task_020::perturbed_1,perturbed_1,0,679,0.0,0.0,0.0,4.379299993161112,0.005092500000000001
MCP,10000,5,task_020::perturbed_1,perturbed_1,0,706663,0.0,0.0,0.0,3.2429999992018566,5.299972500000001
SYNAPSE,10000,5,task_021::clean,clean,1,1014,1.0,1.0,1.0,14.277000009315088,0.007605000000000001
MCP,10000,5,task_021::clean,clean,1,706663,0.0,0.0,0.0,5.537000004551373,5.299972500000001
SYNAPSE,10000,5,task_021::perturbed_0,perturbed_0,1,1014,1.0,1.0,1.0,10.878200002480298,0.007605000000000001
MCP,10000,5,task_021::perturbed_0,perturbed_0,1,706663,0.0,0.0,0.0,3.3082000009017065,5.299972500000001
SYNAPSE,10000,5,task_021::perturbed_1,perturbed_1,1,1002,1.0,0.0,0.5,11.319600002025254,0.007515000000000001
MCP,10000,5,task_021::perturbed_1,perturbed_1,1,706663,0.0,0.0,0.0,3.389299992704764,5.299972500000001
SYNAPSE,10000,5,task_022::clean,clean,1,974,1.0,1.0,1.0,14.866400000755675,0.007305000000000001
MCP,10000,5,task_022::clean,clean,1,706663,0.0,0.0,0.0,4.2824999982258305,5.299972500000001
SYNAPSE,10000,5,task_022::perturbed_0,perturbed_0,1,968,1.0,1.0,1.0,22.62709999922663,0.007260000000000001
MCP,10000,5,task_022::perturbed_0,perturbed_0,1,706663,0.0,0.0,0.0,5.48930000513792,5.299972500000001
SYNAPSE,10000,5,task_022::perturbed_1,perturbed_1,1,963,1.0,0.0,0.5,37.8945999982534,0.007222500000000001
MCP,10000,5,task_022::perturbed_1,perturbed_1,1,706663,0.0,0.0,0.0,3.375400003278628,5.299972500000001
SYNAPSE,10000,5,task_023::clean,clean,1,968,1.0,1.0,1.0,14.376899998751469,0.007260000000000001
MCP,10000,5,task_023::clean,clean,1,706663,0.0,0.0,0.0,4.760000010719523,5.299972500000001
SYNAPSE,10000,5,task_023::perturbed_0,perturbed_0,0,679,0.0,0.0,0.0,7.799200000590645,0.005092500000000001
MCP,10000,5,task_023::perturbed_0,perturbed_0,0,706663,0.0,0.0,0.0,8.283200004370883,5.299972500000001
SYNAPSE,10000,5,task_023::perturbed_1,perturbed_1,0,679,0.0,0.0,0.0,7.955199995194562,0.005092500000000001
MCP,10000,5,task_023::perturbed_1,perturbed_1,0,706663,0.0,0.0,0.0,4.234899999573827,5.299972500000001
SYNAPSE,10000,5,task_024::clean,clean,1,969,1.0,1.0,1.0,19.013700002687983,0.0072675000000000005
MCP,10000,5,task_024::clean,clean,1,706663,0.0,0.0,0.0,10.60470000084024,5.299972500000001
SYNAPSE,10000,5,task_024::perturbed_0,perturbed_0,1,969,1.0,1.0,1.0,18.070599995553493,0.0072675000000000005
MCP,10000,5,task_024::perturbed_0,perturbed_0,1,706663,0.0,0.0,0.0,2.8877000004285946,5.299972500000001
SYNAPSE,10000,5,task_024::perturbed_1,perturbed_1,0,679,0.0,0.0,0.0,4.476999994949438,0.005092500000000001
MCP,10000,5,task_024::perturbed_1,perturbed_1,0,706663,0.0,0.0,0.0,3.4879000013461336,5.299972500000001
SYNAPSE,10000,5,task_025::clean,clean,1,1001,1.0,1.0,1.0,7.557899996754713,0.0075075
MCP,10000,5,task_025::clean,clean,1,706663,0.0,0.0,0.0,5.147799995029345,5.299972500000001
SYNAPSE,10000,5,task_025::perturbed_0,perturbed_0,1,982,1.0,0.0,0.3333333333333333,11.581099999602884,0.007365000000000001
MCP,10000,5,task_025::perturbed_0,perturbed_0,1,706663,0.0,0.0,0.0,5.779799990705214,5.299972500000001
SYNAPSE,10000,5,task_025::perturbed_1,perturbed_1,1,1001,1.0,1.0,1.0,9.778999999980442,0.0075075
MCP,10000,5,task_025::perturbed_1,perturbed_1,1,706663,0.0,0.0,0.0,2.79430000227876,5.299972500000001
SYNAPSE,10000,5,task_026::clean,clean,1,1010,1.0,1.0,1.0,16.26969999051653,0.007575000000000001
MCP,10000,5,task_026::clean,clean,1,706663,0.0,0.0,0.0,4.867299998295493,5.299972500000001
SYNAPSE,10000,5,task_026::perturbed_0,perturbed_0,0,1002,0.0,0.0,0.0,4.135700000915676,0.007515000000000001
MCP,10000,5,task_026::perturbed_0,perturbed_0,0,706663,0.0,0.0,0.0,3.7865000049350783,5.299972500000001
SYNAPSE,10000,5,task_026::perturbed_1,perturbed_1,1,1006,1.0,1.0,1.0,11.295899996184744,0.0075450000000000005
MCP,10000,5,task_026::perturbed_1,perturbed_1,1,706663,0.0,0.0,0.0,3.2857000041985884,5.299972500000001
SYNAPSE,10000,5,task_027::clean,clean,1,969,1.0,1.0,1.0,17.31790001213085,0.0072675000000000005
MCP,10000,5,task_027::clean,clean,1,706663,0.0,0.0,0.0,3.1986999965738505,5.299972500000001
SYNAPSE,10000,5,task_027::perturbed_0,perturbed_0,0,971,0.0,0.0,0.0,3.1312000064644963,0.007282500000000001
MCP,10000,5,task_027::perturbed_0,perturbed_0,0,706663,0.0,0.0,0.0,2.916700002970174,5.299972500000001
SYNAPSE,10000,5,task_027::perturbed_1,perturbed_1,1,960,1.0,0.0,0.125,13.840300001902506,0.007200000000000001
MCP,10000,5,task_027::perturbed_1,perturbed_1,1,706663,0.0,0.0,0.0,3.073999992921017,5.299972500000001
SYNAPSE,10000,5,task_028::clean,clean,1,974,1.0,1.0,1.0,15.367100000730716,0.007305000000000001
MCP,10000,5,task_028::clean,clean,1,706663,0.0,0.0,0.0,3.162900000461377,5.299972500000001
SYNAPSE,10000,5,task_028::perturbed_0,perturbed_0,1,960,1.0,0.0,0.25,13.454800006002188,0.007200000000000001
MCP,10000,5,task_028::perturbed_0,perturbed_0,1,706663,0.0,0.0,0.0,3.547100001014769,5.299972500000001
SYNAPSE,10000,5,task_028::perturbed_1,perturbed_1,1,962,1.0,0.0,0.2,17.50729999912437,0.007215000000000001
MCP,10000,5,task_028::perturbed_1,perturbed_1,1,706663,0.0,0.0,0.0,5.866599996807054,5.299972500000001
SYNAPSE,10000,5,task_029::clean,clean,1,978,1.0,1.0,1.0,28.191499994136393,0.007335
MCP,10000,5,task_029::clean,clean,1,706663,0.0,0.0,0.0,4.447700004675426,5.299972500000001
SYNAPSE,10000,5,task_029::perturbed_0,perturbed_0,1,973,1.0,1.0,1.0,17.948699998669326,0.0072975
MCP,10000,5,task_029::perturbed_0,perturbed_0,1,706663,0.0,0.0,0.0,8.000999994692393,5.299972500000001
SYNAPSE,10000,5,task_029::perturbed_1,perturbed_1,0,957,0.0,0.0,0.0,4.497600006288849,0.007177500000000001
